,Open,High,Low,Close,gm_week,gm_2_weeks,gm_3_weeks,gm_4_weeks,gm_5_weeks,gm_6_weeks,pr_week,pr_2_weeks,pr_3_weeks,pr_4_weeks,pr_5_weeks,pr_6_weeks
2019-11-30,35.29059831863452,35.5462859340452,34.43549763605727,34.14739436265836,-0.1520326035305941,0.19534204027980007,0.9066949811030511,1.3368644135101526,1.3285992528666135,0.8668608040974357,0.5714285714285714,0.42857142857142855,0.3333333333333333,0.35714285714285715,0.45714285714285713,0.47619047619047616
2019-12-01,34.14739436265836,36.23991321577901,31.77179722368379,34.231741339944826,2.8545835764213434,3.243402274284879,3.925532446486746,4.495644919007891,4.649500182902555,4.1721043963801385,0.5714285714285714,0.42857142857142855,0.3333333333333333,0.35714285714285715,0.45714285714285713,0.4523809523809524
2019-12-02,34.231741339944826,35.96286243461115,34.11223864923713,30.85864208405723,2.6363499688416336,3.006610624776851,3.6811933645541917,4.246967748326247,4.398683913697088,3.921291097058144,0.5714285714285714,0.42857142857142855,0.3333333333333333,0.35714285714285715,0.45714285714285713,0.4523809523809524
2019-12-03,30.85864208405723,33.58722529721421,29.308288363725193,32.75463723302155,12.293789290642486,13.485294510336242,14.49387196102785,15.251618742321881,15.497995919927487,15.020471677749425,0.5714285714285714,0.42857142857142855,0.3333333333333333,0.35714285714285715,0.45714285714285713,0.4523809523809524
2019-12-04,32.75463723302155,36.025093794938414,32.02869654623,34.66655729866257,6.620612895901723,7.3296853383160165,8.142060581901877,8.787034894452074,8.977804306663796,8.500357269243786,0.5714285714285714,0.42857142857142855,0.3333333333333333,0.35714285714285715,0.45714285714285713,0.4523809523809524
2019-12-05,34.66655729866257,36.141479630923065,34.62417872971039,33.059466098305165,1.528184943197064,1.80421000802653,2.4404677586372436,2.984213829340554,3.1250678997444714,2.647690163830463,0.5714285714285714,0.42857142857142855,0.3333333333333333,0.35714285714285715,0.45714285714285713,0.4523809523809524
2019-12-06,33.059466098305165,34.899204841396845,32.430782228739375,31.36644842170787,5.769227628948936,6.405900390780173,7.1888311650157855,7.81688148089712,7.999305721217387,7.521870270074449,0.5714285714285714,0.42857142857142855,0.3333333333333333,0.35714285714285715,0.45714285714285713,0.4523809523809524
2019-12-07,31.36644842170787,34.08046613537192,30.011043183237625,28.965274544535912,10.70708999465213,11.763666261884342,12.71736900355489,13.443575077436986,13.67439962701502,13.196896977808304,0.5714285714285714,0.42857142857142855,0.3333333333333333,0.35714285714285715,0.45714285714285713,0.4523809523809524
2019-12-08,28.965274544535912,31.730294463623817,27.4750843316721,29.58967206944511,18.70026431092868,20.43656019489182,21.666700391263838,22.55179628947466,22.860968933877345,22.383357507674084,0.5714285714285714,0.42857142857142855,0.3333333333333333,0.35714285714285715,0.45714285714285713,0.4523809523809524
2019-12-09,29.58967206944511,32.529780084142345,29.469435860944213,27.64655953905812,16.496921656530894,18.04585077413632,19.19979015076936,20.041087588763883,20.328663344072552,19.851081902577118,0.5714285714285714,0.42857142857142855,0.3333333333333333,0.35714285714285715,0.45714285714285713,0.4523809523809524
2019-12-10,27.64655953905812,32.4096862799442,26.466385145919112,30.49668366670048,23.680740587332426,25.84056375742525,27.24294968879226,28.227048432345757,28.58503908222856,28.107359878040093,0.5714285714285714,0.42857142857142855,0.3333333333333333,0.35714285714285715,0.45714285714285713,0.4523809523809524
2019-12-11,30.49668366670048,31.089205157616796,29.95644885442486,28.12305412656491,13.45702553313599,14.747449462922813,15.796256496176708,16.577126306558966,16.834905380310495,16.357365307957885,0.5714285714285714,0.42857142857142855,0.3333333333333333,0.35714285714285715,0.45714285714285713,0.4523809523809524
2019-12-12,28.12305412656491,29.705574147177078,28.06409412850441,27.377854056905054,21.827238556639173,23.829444534855316,25.16772860088381,26.114983082020828,26.454805936843417,25.977151956474167,0.5714285714285714,0.42857142857142855,0.3333333333333333,0.35714285714285715,0.45714285714285713,0.4523809523809524
2019-12-13,27.377854056905054,30.75485076279993,25.537405839303645,28.651719160564173,24.754420183491632,27.0055463897396,28.445064659647336,29.45050620840799,29.81902093139148,29.34132711578119,0.5714285714285714,0.42857142857142855,0.3333333333333333,0.35714285714285715,0.45714285714285713,0.4523809523809524
2019-12-14,28.651719160564173,32.23458217081807,27.69289731114149,29.558378677489948,19.842944236762094,21.67641077289677,22.94606962828172,23.853879933247057,24.174252983351032,23.69662600671869,0.5714285714285714,0.42857142857142855,0.3333333333333333,0.35714285714285715,0.45714285714285713,0.4523809523809524
2019-12-15,29.558378677489948,30.056646743596065,29.073201015440354,29.06969228160841,16.605132442019666,18.163263535051644,19.3209452939884,20.16439376635506,20.453030190247578,19.97544727614016,0.5714285714285714,0.42857142857142855,0.3333333333333333,0.35714285714285715,0.45714285714285713,0.4523809523809524
2019-12-16,29.06969228160841,31.854582212524555,26.334102918901674,30.492640593280424,18.325209393750463,20.029611542575275,21.246780768644925,22.124421254581982,22.429917657600097,21.95231133542006,0.5714285714285714,0.42857142857142855,0.3333333333333333,0.35714285714285715,0.45714285714285713,0.4523809523809524
2019-12-17,30.492640593280424,32.602900550210315,28.512929295146392,28.85003526236291,13.470174833581439,14.761716947096716,15.810978738248105,16.59210993290088,16.850017894450573,16.37247764315264,0.5714285714285714,0.42857142857142855,0.3333333333333333,0.35714285714285715,0.45714285714285713,0.4523809523809524
2019-12-18,28.85003526236291,30.628286582021794,28.231968137780335,28.281936951038745,19.11734032778267,20.889103316441137,22.133667748786756,23.027054362604147,23.340315133954203,22.862698031873684,0.5714285714285714,0.42857142857142855,0.3333333333333333,0.35714285714285715,0.45714285714285713,0.4523809523809524
2019-12-19,28.281936951038745,32.433464972669675,25.338928335589188,32.27053633955483,21.223089655735894,23.173920317573106,24.491310383568845,25.426555479080726,25.760456541946432,25.282810783279896,0.5714285714285714,0.42857142857142855,0.3333333333333333,0.35714285714285715,0.45714285714285713,0.4523809523809524
2019-12-20,32.27053633955483,32.86258626491225,32.10816755515275,29.90442634935545,8.005758976060328,8.832620787937607,9.69290018594795,10.36540869312943,10.569755133958282,10.092289246451402,0.5714285714285714,0.42857142857142855,0.3333333333333333,0.35714285714285715,0.45714285714285713,0.4523809523809524
2019-12-21,29.90442634935545,34.58464334705145,28.16825433662731,31.91768011532986,15.421113861426306,16.87855896614394,17.995292402200768,18.815204730248738,19.09223555211681,18.614668751005283,0.5714285714285714,0.42857142857142855,0.3333333333333333,0.35714285714285715,0.45714285714285713,0.4523809523809524
2019-12-22,31.91768011532986,34.713451602271725,29.255210328144667,33.962394287155796,9.041852482359625,9.956821103013102,10.852932955112538,11.546037124128738,11.76053922390694,11.28305923647741,0.5714285714285714,0.42857142857142855,0.3333333333333333,0.35714285714285715,0.45714285714285713,0.4523809523809524
2019-12-23,33.962394287155796,36.35557138366663,33.33420697878968,30.427624253350846,3.3370362376624163,3.7668815070748707,4.465696913504136,5.045399670880624,5.203983875413343,4.726581523320195,0.5714285714285714,0.42857142857142855,0.3333333333333333,0.35714285714285715,0.45714285714285713,0.4523809523809524
2019-12-24,30.427624253350846,33.5215799040416,29.470243200820427,31.366971035419255,13.68210760062951,14.991671948302443,16.048263262415794,16.833607296523056,17.093592596545815,16.616049461110837,0.5714285714285714,0.42857142857142855,0.3333333333333333,0.35714285714285715,0.45714285714285713,0.4523809523809524
2019-12-25,31.366971035419255,33.36058985919859,30.71342704355612,28.72522391027683,10.705483491653833,11.761923145876096,12.715570327942661,13.441744467455585,13.672553270292198,13.195050642947947,0.5714285714285714,0.42857142857142855,0.3333333333333333,0.35714285714285715,0.45714285714285713,0.4523809523809524
2019-12-26,28.72522391027683,33.663385524164845,26.18716647566066,31.949013813878672,19.572834670613947,21.383331762631318,22.643649097613718,23.546090113756325,23.863815583679447,23.386192282896822,0.5714285714285714,0.42857142857142855,0.3333333333333333,0.35714285714285715,0.45714285714285713,0.4523809523809524
2019-12-27,31.949013813878672,34.682049901290014,29.12142706664723,30.244378721630113,8.94892127993816,9.855987262816868,10.748885164607792,11.440142029681489,11.653733229437858,11.17625450668449,0.5714285714285714,0.42857142857142855,0.3333333333333333,0.35714285714285715,0.45714285714285713,0.4523809523809524
2019-12-28,30.244378721630113,36.27898250476907,27.331913147483828,33.29603085124944,14.284333393123273,15.64510952083027,16.722528325830922,17.519843517652145,17.785731759563706,17.30818042859712,0.5714285714285714,0.42857142857142855,0.3333333333333333,0.35714285714285715,0.45714285714285713,0.4523809523809524
2019-12-29,33.29603085124944,36.16744013032519,31.094840580287457,32.31853775836136,5.11924701026194,5.700647040693241,6.461098762086337,7.076228640825444,7.252281852423925,6.774855246695433,0.5714285714285714,0.42857142857142855,0.3333333333333333,0.35714285714285715,0.45714285714285713,0.4523809523809524
2019-12-30,32.31853775836136,32.653180405937356,30.387328458967108,30.5260238866728,7.866560378977017,8.681585089182908,9.537050416543313,10.206791907798163,10.409773941390043,9.932309948200091,0.5714285714285714,0.42857142857142855,0.3333333333333333,0.35714285714285715,0.45714285714285713,0.4523809523809524
