,Open,High,Low,Close,gm_week,gm_2_weeks,gm_3_weeks,gm_4_weeks,gm_5_weeks,gm_6_weeks,pr_week,pr_2_weeks,pr_3_weeks,pr_4_weeks,pr_5_weeks,pr_6_weeks
2020-03-20,35.29059831863452,36.96930716486108,32.96379029765925,34.65343808205846,-0.1520326035305941,0.19534204027980007,0.9066949811030511,1.3368644135101526,1.3285992528666135,0.8668608040974357,0.5714285714285714,0.42857142857142855,0.3333333333333333,0.35714285714285715,0.45714285714285713,0.47619047619047616
2020-03-21,34.65343808205846,37.859402044231274,33.93594454133239,35.459262204480765,1.5612134948496559,1.8400472253709,2.47744724166854,3.0218498601415344,3.1630276722774076,2.6856494868865655,0.5714285714285714,0.42857142857142855,0.3333333333333333,0.35714285714285715,0.45714285714285713,0.4523809523809524
2020-03-22,35.459262204480765,37.515874888319715,33.684017999033045,36.30825281690996,-0.422152717160329,-0.3119795047413221,0.2568273987710423,0.7618042901753608,0.8835413947897885,0.40619020050549626,0.7142857142857143,0.5,0.38095238095238093,0.39285714285714285,0.4857142857142857,0.47619047619047616
2020-03-23,36.30825281690996,37.51219515969405,35.93271421667067,36.971020301469,-2.4165262992154157,-2.475949644205655,-1.976116534449357,-1.5107841766883734,-1.4085956724597115,-1.8859197258410676,0.7142857142857143,0.5,0.38095238095238093,0.39285714285714285,0.4857142857142857,0.47619047619047616
2020-03-24,36.971020301469,38.842762388444555,36.09440978386359,36.71989129199566,-3.909778203727654,-4.096183967974176,-3.647993764950286,-3.212344549755519,-3.1247927139119724,-3.602096446022851,0.7142857142857143,0.5,0.38095238095238093,0.39285714285714285,0.4857142857142857,0.47619047619047616
2020-03-25,36.71989129199566,39.04817842240379,35.73774732364473,37.43415010348722,-3.350313449918374,-3.4891437262564717,-3.0216048882074187,-2.574834527278369,-2.481798887898412,-2.959110233617268,0.7142857142857143,0.5,0.38095238095238093,0.39285714285714285,0.4857142857142857,0.47619047619047616
2020-03-26,37.43415010348722,38.764527438875646,34.81283501534212,37.50840912360689,-4.921851544856715,-5.194321502916055,-4.781133036038887,-4.36560200531213,-4.287970385763473,-4.765260344835765,0.7142857142857143,0.5,0.38095238095238093,0.39285714285714285,0.4857142857142857,0.47619047619047616
2020-03-27,37.50840912360689,39.184472908899984,34.97608727332454,38.28469412865755,-5.081804129748635,-5.367876056862563,-4.9602194204811045,-4.54786795735902,-4.471804173039839,-4.949091955359686,0.7142857142857143,0.5,0.38095238095238093,0.39285714285714285,0.4857142857142857,0.47619047619047616
2020-03-28,38.28469412865755,39.202041437522624,36.922361060040345,37.88008419272343,-6.716760025275715,-7.141864525771258,-6.790751513790461,-6.41090001185356,-6.350861860714452,-6.828127393351657,0.7142857142857143,0.5,0.38095238095238093,0.39285714285714285,0.4857142857142857,0.47619047619047616
2020-03-29,37.88008419272343,39.944424419113275,35.59379881310672,37.998950541830965,-5.872960849820775,-6.226310772041899,-5.846015649536273,-5.449390948685917,-5.381081983575342,-5.8583589992525,0.7142857142857143,0.5,0.38095238095238093,0.39285714285714285,0.4857142857142857,0.47619047619047616
2020-03-30,37.998950541830965,39.27650574075662,36.52506612017672,38.85252042598218,-6.122716347254831,-6.497304854332886,-6.125647323261707,-5.733987309223165,-5.668126416257834,-6.145400033078441,0.7142857142857143,0.5,0.38095238095238093,0.39285714285714285,0.4857142857142857,0.47619047619047616
2020-03-31,38.85252042598218,42.11573574438397,36.638058221092,39.476232629129065,-7.8713021764150515,-8.3945860631494,-8.083401955628577,-7.726500659994717,-7.6777791866055605,-8.155029007383806,0.7142857142857143,0.5,0.38095238095238093,0.39285714285714285,0.4857142857142857,0.47619047619047616
2020-04-01,39.476232629129065,42.50740169861962,37.14738723495116,39.90719464265442,-9.101197116442982,-9.729068202727442,-9.460419014791599,-9.127965802388694,-9.091299605360692,-9.568532688823783,0.7142857142857143,0.5,0.38095238095238093,0.39285714285714285,0.4857142857142857,0.47619047619047616
2020-04-02,39.90719464265442,42.577493775120224,38.91521840794845,40.713024873695005,-9.928549958961064,-10.626777068367964,-10.386741207863249,-10.070734271070513,-10.042177683115728,-10.519399507352635,0.7142857142857143,0.5,0.38095238095238093,0.39285714285714285,0.4857142857142857,0.47619047619047616
2020-04-03,40.713024873695005,43.57179625602369,37.88552566195107,40.24788270645212,-11.428572056134012,-12.254357305102815,-12.066198492955992,-11.78000927789411,-11.766155718906045,-12.243357129738753,0.7142857142857143,0.5,0.38095238095238093,0.39285714285714285,0.4857142857142857,0.47619047619047616
2020-04-04,40.24788270645212,41.25040538975891,40.22671636790429,40.1883519507608,-10.570056886574598,-11.322836145817606,-11.10498628241815,-10.80173134114072,-10.779462723847722,-11.256675817986428,0.7142857142857143,0.5,0.38095238095238093,0.39285714285714285,0.4857142857142857,0.47619047619047616
2020-04-05,40.1883519507608,43.07778280278282,38.90400106176098,39.6216576760234,-10.458746207962166,-11.202059884595439,-10.980360431601277,-10.674892835692429,-10.65153316505093,-11.128747773987257,0.7142857142857143,0.5,0.38095238095238093,0.39285714285714285,0.4857142857142857,0.47619047619047616
2020-04-06,39.6216576760234,42.04326585517244,37.220159552056614,38.88494676392175,-9.382393377668663,-10.034176692980479,-9.77525244980988,-9.448388909642336,-9.41447896319353,-9.891708219931017,0.7142857142857143,0.5,0.38095238095238093,0.39285714285714285,0.4857142857142857,0.47619047619047616
2020-04-07,38.88494676392175,41.04964270721438,36.781317550318846,39.6891079873911,-7.936215802393454,-8.465019782050188,-8.156080659666799,-7.800469729314619,-7.7523845311676105,-8.229633468553466,0.7142857142857143,0.5,0.38095238095238093,0.39285714285714285,0.4857142857142857,0.47619047619047616
2020-04-08,39.6891079873911,40.48183699179476,39.15713838104322,39.12911534646682,-9.512116875284837,-10.174931553430955,-9.920493692275434,-9.596208820222962,-9.563570407271381,-10.040797898636079,0.7142857142857143,0.5,0.38095238095238093,0.39285714285714285,0.4857142857142857,0.47619047619047616
2020-04-09,39.12911534646682,40.98085413088157,37.10783171293952,38.40410481471333,-8.421556728589286,-8.991632890646184,-8.6994788907925,-8.353515658770384,-8.310187711673244,-8.78743004418271,0.7142857142857143,0.5,0.38095238095238093,0.39285714285714285,0.4857142857142857,0.47619047619047616
2020-04-10,38.40410481471333,41.095716402969735,37.074273404245695,39.156165687029265,-6.962388683585696,-7.4083808328273,-7.065762688894949,-6.690793839684583,-6.633163309929846,-7.110425499871564,0.7142857142857143,0.5,0.38095238095238093,0.39285714285714285,0.4857142857142857,0.47619047619047616
2020-04-11,39.156165687029265,41.82520051253714,36.882028982996246,38.42065172633608,-8.474953035540677,-9.049569886422793,-8.759262554563573,-8.414360744386585,-8.371556181211105,-8.848797787064367,0.7142857142857143,0.5,0.38095238095238093,0.39285714285714285,0.4857142857142857,0.47619047619047616
2020-04-12,38.42065172633608,41.7460119207334,36.964663199278846,39.222982263943955,-6.996305356565968,-7.445181695122949,-7.103736531833771,-6.729441884636089,-6.672143801867458,-7.149405530246133,0.7142857142857143,0.5,0.38095238095238093,0.39285714285714285,0.4857142857142857,0.47619047619047616
2020-04-13,39.222982263943955,41.946009234297485,37.73977947000447,38.83372693781717,-8.60653068504319,-9.192336571213588,-8.90657974570953,-8.564293460827965,-8.522778605314585,-9.000018420562373,0.7142857142857143,0.5,0.38095238095238093,0.39285714285714285,0.4857142857142857,0.47619047619047616
2020-04-14,38.83372693781717,39.93825227460549,38.42382321724553,39.31731659158142,-7.83363025292979,-8.353710613207754,-8.04122365274893,-7.683573507525676,-7.634482778654705,-8.111733112100172,0.7142857142857143,0.5,0.38095238095238093,0.39285714285714285,0.4857142857142857,0.47619047619047616
2020-04-15,39.31731659158142,40.32854971184316,37.691560471236635,39.84740947317416,-8.791535890303692,-9.393074157908178,-9.113715587468407,-8.775106870897098,-8.735405413264342,-9.212642710825204,0.7142857142857143,0.5,0.38095238095238093,0.39285714285714285,0.4857142857142857,0.47619047619047616
2020-04-16,39.84740947317416,41.661111014715324,38.72991273707343,40.625857777330395,-9.814844623627582,-10.50340251478713,-10.259434247426036,-9.941167054564614,-9.911495941135694,-10.388719312758477,0.7142857142857143,0.5,0.38095238095238093,0.39285714285714285,0.4857142857142857,0.47619047619047616
2020-04-17,40.625857777330395,41.30379257671135,40.176341392581264,39.88918471378065,-11.269184160955415,-12.081415460675071,-11.887744347368534,-11.598386789710469,-11.58297093051085,-12.060174510411281,0.7142857142857143,0.5,0.38095238095238093,0.39285714285714285,0.4857142857142857,0.47619047619047616
2020-04-18,39.88918471378065,42.45034723396077,37.20735055870471,40.75389760878581,-9.89433277151056,-10.589650136600714,-10.34843090240345,-10.031743789914815,-10.002851809368686,-10.480074099258264,0.7142857142857143,0.5,0.38095238095238093,0.39285714285714285,0.4857142857142857,0.47619047619047616
2020-04-19,40.75389760878581,41.04570954674052,39.18512476373086,40.630004547706605,-11.50307438532293,-12.33519512663035,-12.149612917149144,-11.864904673417131,-11.851781376940696,-12.328981773890856,0.7142857142857143,0.5,0.38095238095238093,0.39285714285714285,0.4857142857142857,0.47619047619047616
2020-04-20,40.630004547706605,41.017786038789055,39.36432909033615,39.909006796395644,-11.276782160148658,-12.089659574777766,-11.896251232114619,-11.607044708915371,-11.591703324353443,-12.068906800854705,0.7142857142857143,0.5,0.38095238095238093,0.39285714285714285,0.4857142857142857,0.47619047619047616
