Open,High,Low,Close,gm_week,gm_2_weeks,gm_3_weeks,gm_4_weeks,gm_5_weeks,gm_6_weeks,pr_week,pr_2_weeks,pr_3_weeks,pr_4_weeks,pr_5_weeks,pr_6_weeks
13.0,18.0,12.0,16.0,,,,,,,,,,,,
16.0,21.0,14.0,19.0,,,,,,,,,,,,
19.0,22.0,16.0,22.0,,,,,,,,,,,,
22.0,27.0,21.0,25.0,,,,,,,,,,,,
25.0,27.0,23.0,24.0,,,,,,,,,,,,
24.0,27.0,21.0,27.0,,,,,,,,,,,,
27.0,32.0,25.0,30.0,,,,,,,,,,,,
30.0,31.0,29.0,29.0,,,,,,,,,,,,
29.0,32.0,28.0,32.0,,,,,,,,,,,,
32.0,37.0,29.0,35.0,,,,,,,,,,,,
35.0,38.0,33.0,38.0,,,,,,,,,,,,
38.0,38.0,35.0,37.0,,,,,,,,,,,,
37.0,41.0,34.0,40.0,,,,,,,,,,,,
40.0,41.0,38.0,39.0,,,,,,,,,,,,
39.0,39.0,37.0,38.0,,,,,,,,,,,,
38.0,38.0,35.0,37.0,,,,,,,,,,,,
37.0,42.0,34.0,40.0,,,,,,,,,,,,
40.0,45.0,38.0,43.0,,,,,,,,,,,,
43.0,45.0,41.0,42.0,,,,,,,,,,,,
42.0,46.0,39.0,45.0,,,,,,,,,,,,
45.0,50.0,42.0,48.0,,,,,,,,,,,,
48.0,48.0,46.0,47.0,,,,,,,,,,,,
47.0,47.0,44.0,46.0,,,,,,,,,,,,
46.0,51.0,43.0,49.0,,,,,,,,,,,,
49.0,51.0,46.0,48.0,,,,,,,,,,,,
48.0,50.0,46.0,47.0,,,,,,,,,,,,
47.0,47.0,44.0,46.0,,,,,,,,,,,,
46.0,49.0,44.0,49.0,,,,,,,,,,,,
49.0,52.0,48.0,52.0,,,,,,,,,,,,
52.0,56.0,51.0,55.0,,,,,,,,,,,,
55.0,56.0,53.0,54.0,,,,,,,,,,,,
54.0,55.0,51.0,53.0,,,,,,,,,,,,
53.0,55.0,52.0,52.0,,,,,,,,,,,,
52.0,52.0,49.0,51.0,,,,,,,,,,,,
51.0,51.0,47.0,50.0,,,,,,,,,,,,
50.0,55.0,49.0,53.0,,,,,,,,,,,,
53.0,56.0,50.0,56.0,,,,,,,,,,,,
56.0,59.0,54.0,59.0,,,,,,,,,,,,
59.0,64.0,56.0,62.0,,,,,,,,,,,,
62.0,64.0,60.0,61.0,,,,,,,,,,,,
61.0,63.0,60.0,60.0,,,,,,,,,,,,
60.0,64.0,58.0,63.0,,,,,,,,,,,,
63.0,64.0,62.0,62.0,,,,,,,,,,,,
62.0,64.0,59.0,61.0,,,,,,,,,,,,
61.0,66.0,60.0,64.0,,,,,,,,,,,,
61.0,63.90945256636091,60.90377509118997,18.117290918838005,-3.3482142857142905,-9.93303571428571,-13.83928571428571,-17.52232142857143,-22.008928571428577,-27.492559523809522,0.375,0.4,0.4090909090909091,0.4482758620689655,0.4444444444444444,0.4883720930232558
18.117290918838005,508.88595573460066,17.731430509866335,506.70201220424303,206.82393226449406,204.41215142318052,196.51161002376068,186.4503657678902,172.37078950174376,155.23069694122745,0.25,0.4,0.4090909090909091,0.41379310344827586,0.4166666666666667,0.46511627906976744
506.70201220424303,507.80211144158653,506.2360265932942,269.69529449273807,-76.46350368190707,-82.70582154551322,-85.07792722650888,-86.48247986185194,-87.61278536659599,-88.60596730604054,0.375,0.4666666666666667,0.45454545454545453,0.4482758620689655,0.4444444444444444,0.4883720930232558
269.69529449273807,272.48049146338974,267.7265986812241,87.60327034261698,-44.6722378421059,-61.71566772010388,-68.01479237940865,-71.62784073404009,-74.29358616222505,-76.45036690623598,0.375,0.4666666666666667,0.45454545454545453,0.41379310344827586,0.4166666666666667,0.46511627906976744
87.60327034261698,105.05233410610786,87.19907946804535,104.95922119940998,74.34408943493757,20.928123064515102,0.5679930790261745,-11.038959283460592,-19.2750988705515,-25.934547298115305,0.25,0.4666666666666667,0.4090909090909091,0.3793103448275862,0.4166666666666667,0.4418604651162791
